Company_Name,Month,Revenue,COGS,Operating_Expenses,Depreciation_Amortization,Accounts_Receivable,Accounts_Payable,Change_in_Inventory,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Received,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
Kotak Mahindra Bank,01-03-2021,783853435.5,414739166.7,103492070.5,1035238.2,110261001.9,54183251.76,-97368.92,66405549.56,33839902,2239164,14476930,8675237,15197601,22912112,35480.14,6685739,7098495,10726251,177011818.7
Kotak Mahindra Bank,01-04-2021,644693941,308433956.3,125496030.5,1253159.16,79059043.65,46397471.09,-46216.27,52690988.55,22642789,4447077,834938,807400,12972733,6505134,85143.44,3566881,3931792,4367207,152822448.7
Kotak Mahindra Bank,01-05-2021,1007121356,696053358.8,112030762.9,1749648.32,77397771.46,,33213.25,49759308.66,47028055,9578891,14165740,8809609,12284742,19612525,60587.44,8400944,5058211,2958963,118757373
Kotak Mahindra Bank,01-06-2021,1393418580,968448439.3,256543313.2,1227955.4,74682464.3,161413551.9,-64033.81,42106706.88,37628972,8341219,21171419,4622776,46237206,21992018,71863.89,5556452,6664102,15110487,126720930.6
Kotak Mahindra Bank,01-07-2021,1539480585,960898892,186187502.3,715915.79,159656984.5,,5372.37,98098547.64,25333944,3696458,12664860,14934721,17866316,6445860,59495.53,10595920,13778324,5925803,292794333.9
Kotak Mahindra Bank,01-08-2021,1619437088,1097748217,163417102,851882.26,93184381.86,121515875.6,-4461.76,89567942.22,72309895,15416682,23449244,28588906,56792850,4294329,40955.1,7750981,1199728,,273743125.7
Kotak Mahindra Bank,01-09-2021,779923672.1,368283449.6,135987687.8,520183.52,97511659.64,,99549.01,68913133.67,38513960,7172435,7020480,2933811,37387970,13715921,100006.57,2170856,531149,238366,208699177
Kotak Mahindra Bank,01-10-2021,1560126751,908553616.1,218942619.3,461398.88,183544566.3,107638256.5,7231.26,108157628.8,42431096,7303667,23315148,15676900,60127832,12410534,60856.66,8411603,13461664,1653005,341835041.5
Kotak Mahindra Bank,01-11-2021,722981107.9,369549936.1,113430053.6,1547064.02,99894948.17,104247049.9,14138.14,60000279.56,29513153,3211861,2930299,7818441,628373,17410605,63777.35,1157260,1375520,7862148,159216061.7
Kotak Mahindra Bank,01-12-2021,1070076505,668476477.2,136147481.3,729571.56,66077421.1,80469562.88,48189.55,66363136.6,25577837,4475687,9578672,16387412,11354168,29908822,24799.04,5755327,10391754,19369656,196150167.8
Kotak Mahindra Bank,01-01-2022,1645313477,1087325732,290249024.3,927209.6,123038589,88244866.14,-57381.18,66934680.17,51230611,13230513,8295445,28070760,52268631,3554382,101279.23,7297881,7122887,28854322,234847888.5
Kotak Mahindra Bank,01-02-2022,1752388633,791209528.5,316802328.7,1582293.44,209038659.7,185029601.3,107897.76,161094194,69183188,2627014,24772234,22713635,57542195,10528542,93529.71,7313184,447628,,472210003.9
Kotak Mahindra Bank,01-03-2022,1327898917,847518694.2,198467380.8,1667344.36,,101938608.6,20168.82,70478210.52,31956507,5846636,684659,24207963,24188041,8828325,9595.59,9101102,6927416,5385201,233036105.6
Kotak Mahindra Bank,01-04-2022,1554234603,864701712.6,178702340.4,1472195.67,87904256.56,191080003.2,-124127.93,127707637.6,70700170,8466721,18699008,15763922,12750721,12390870,50403.03,4589716,12382295,10878275,330705098.7
Kotak Mahindra Bank,01-05-2022,2042547848,1352152913,212760775.7,1556357.4,271788721.8,218824892.4,134477.82,119408540,79359957,4169495,32353996,13748887,52327105,51344719,15793.17,13812133,3275072,,316757153.9
Kotak Mahindra Bank,01-06-2022,1724583564,971018719.5,185002332.6,1373166.95,222493936.3,123787297.3,-59214.67,142140628,27115700,11287967,27952543,3561497,24096114,50593847,77075.69,2870524,3867293,16810950,410299219
Kotak Mahindra Bank,01-07-2022,1662320746,994798996.9,316385122.7,941726.48,99497684.83,121694940.7,-13832.02,87784156.5,41426684,14729361,14740171,23413609,57033002,38041288,20416.72,6955653,14613202,9583663,302361586.5
Kotak Mahindra Bank,01-08-2022,888499706.3,554175143.5,91973668.34,576628.45,95519975.16,114312903.6,-209303.96,60587723.61,16027724,2603680,11055901,17636027,,13747562,46502.44,3636119,3556995,1667108,159425458.8
Kotak Mahindra Bank,01-09-2022,1040268138,451448321.6,163341573.1,1175191.29,141668273.8,101645621.1,-42376.83,106369560.8,41351074,1264008,16159419,2768654,7061944,26548036,34721.03,9647720,3876345,13708181,272692795.5
Kotak Mahindra Bank,01-10-2022,1338602119,765271543.7,267614312.7,382502.93,105327458.7,104471880.3,-56194.88,76429065.67,28416087,1133243,4677,8593188,16907550,16202721,1688.83,4557885,5162425,19286179,227500414
Kotak Mahindra Bank,01-11-2022,1866672086,838918404,266902609.6,1060264.73,146955196.4,230868989.8,3839.78,190212768.1,87026428,916094,21066577,33801321,57050790,48383953,94069.32,18242304,13458496,22046478,554313504.3
Kotak Mahindra Bank,01-12-2022,1941393250,1105206154,273793292.8,1085359.55,161709634.9,,-62050.59,140598450.7,74394872,18953728,3683460,18595568,20021787,36448990,88029.14,1480175,1829484,18444906,401288103.1
Kotak Mahindra Bank,01-01-2023,643393730.2,411712511.1,111916708.6,856719.12,59598738.25,,-77473.65,29941127.62,23479755,2394820,9050821,5545501,21514128,10579914,59647.75,2673683,3846703,2507720,86747255.85
Kotak Mahindra Bank,01-02-2023,957814232.2,521690349.5,145618760.7,1407667.97,141301021.2,140393579.2,-72671.45,72626280.51,18058429,1339083,5404672,3703367,41529775,5934385,101071.46,3890702,2374151,16954692,240987965.5
Kotak Mahindra Bank,01-03-2023,939639959.7,422917901.7,105348247.2,868909.12,55007320.32,132436958.8,33411.1,102843452.7,35697953,6499998,9545257,15199299,32251324,22596028,37626.17,6111053,842329,,317237769
Kotak Mahindra Bank,01-04-2023,1907594861,1183936383,380007158.4,963552.28,215395469.8,166016658.1,-69940.26,85912830.02,50865571,11835157,19935762,8870046,65336857,4768424,68539.78,18035758,9509388,10531544,272979217.1
Kotak Mahindra Bank,01-05-2023,895982701.4,448790951.1,119040650.5,1667410.35,70326869.64,87652524.32,11470.86,82037774.96,24445874,5393333,13482663,4512121,6908008,8447680,7714.46,3883337,5900726,12423549,224998249.9
Kotak Mahindra Bank,01-06-2023,1137750662,680155556.2,171878056.6,1627616.83,111163726.5,151878270.9,95713.41,71429262.39,36659311,7322933,9710622,8677177,,15703721,28825.86,3256505,8791249,21589272,152159715.2
Kotak Mahindra Bank,01-07-2023,1713817218,868696988.7,218354571.8,516198.84,222995738.2,,-95082.13,156691414.4,59317648,5545636,22029587,33629236,45600430,19754093,84022.49,3789514,1940483,19689114,473502310.1
Kotak Mahindra Bank,01-08-2023,1167638752,665281540,188638184.8,968164.98,63000825.34,105442304.8,47153.25,78429756.71,48308014,2326344,11845708,13886255,56435455,10738073,8872.63,1076837,7446633,16226854,247783602.1
Kotak Mahindra Bank,01-09-2023,1888446569,972207715.9,331835776.4,1699306.78,152142413.9,206403943.1,-97061.27,146100769.1,46516222,4866940,20239727,384083,,16419167,79694.44,5607968,15850653,27444669,343176230.3
Kotak Mahindra Bank,01-10-2023,811180212.8,523875974.5,110306305.2,1466742.67,84424848.62,95500302.12,145624.75,44249483.26,39538424,426941,12262378,4850224,386354,5506336,42138.7,935709,2485178,14560587,86611166.78
Kotak Mahindra Bank,01-11-2023,1168835549,506942462.3,125723500.6,1304880.08,125891074.4,133554415,-25538.88,134042396.4,37855899,10536522,14637212,17204925,42198579,24129461,13063.28,1750866,3777173,23010323,419574104.2
Kotak Mahindra Bank,01-12-2023,669063888,299213048.2,68985045.21,345806.09,96807047.95,49558404.25,9389.12,75216448.65,30630371,2221186,5788773,11710221,24294691,6923985,73600.51,834030,4386152,,227456299.9
Axis Bank,01-01-2021,1274054275,650545971.1,215318462.6,1000152.94,113031964.3,107798815.2,-63853.27,102047460.4,46084140,1035108,17255581,21933587,61634468,2074242,14748.22,5232761,11604008,21900185,327405823.1
Axis Bank,01-02-2021,765855505.1,511786500.7,94059762.62,2672161.37,94967445.87,62013866.64,61539.92,40002310.45,23120323,5309068,9623207,14499638,37877674,2871712,246707.02,4117143,6903538,11366015,144949781.4
Axis Bank,01-03-2021,2105701105,1471974173,242931395.9,3019562.86,286999489.9,161301205.9,83248.49,97698884.1,45851133,10149576,867838,34612312,3087714,46262899,330994.79,16135519,20255408,8856832,294227283.3
Axis Bank,01-04-2021,1668447704,727316457.9,300763767.2,3849711.43,124627272.7,233518024.4,70031.79,160091869.7,36330614,13253976,24954255,31618254,,22414507,75716.67,12833231,5034253,4228316,429421169.2
Axis Bank,01-05-2021,1263955175,703420084.9,128090412.3,2126314.89,65655678.63,186175748.1,112239.28,108111169.4,24239795,3954780,12617024,15409475,49285503,36907353,249471.45,61264,5094502,,356126447.1
Axis Bank,01-06-2021,1167010798,565883758.4,121132916.2,1110903.11,174420755.5,114598848.3,116919.95,119998530.8,37458138,7642139,9030672,17642846,55719339,32685284,73951.44,10374108,2972881,9698597,394511106.5
Axis Bank,01-07-2021,926098647.1,457328196.2,137622352.2,3155963.88,,95207335.17,-51204.43,82787024.68,12230838,7950630,6800541,4756004,7689969,3871018,182467.26,6412083,7875639,14301576,249726298
Axis Bank,01-08-2021,682923391.4,392802484.3,73921900.11,1606527.98,,38912939.66,-31218.42,54049751.75,16017129,1236541,2036721,10029521,6087494,15933469,269774.66,317798,1251222,8879391,161448961.2
Axis Bank,01-09-2021,1401489076,958244259.3,158729019.8,1707927.77,,107188172,52557.26,71128949.28,64343945,12308344,5194914,4716302,16379767,2473055,247808.55,1327877,7516669,23794028,177252401.8
Axis Bank,01-10-2021,1837911964,884227858.1,335007285.8,2213888.24,187158972.1,,135257.19,154669205,26686050,12213092,11547091,32648101,20112921,22189265,22462.92,18121307,17181686,4329394,490748587.9
Axis Bank,01-11-2021,1554152505,1043595634,282521716.2,1585898.19,131522648.8,203242629.8,-51314.37,57008788.72,69832078,13180114,30913815,4083372,6191081,14220331,181661.08,8309740,11769404,9900154,93735040.16
Axis Bank,01-12-2021,1122915002,652999077.3,175162448,4168812.67,110764901.3,112845412.2,-89823.4,73688369.25,30715034,5053679,1000294,16333698,45141494,26112808,236152.51,8174244,2285362,19620110,255878650.7
Axis Bank,01-01-2022,530704743.4,357973617,68638625.1,3265739.81,52576618.86,49812554.13,122390.79,26023125.31,16040825,1511710,10155699,7276281,25998054,13708759,290428.9,816609,3635192,4584470,86658896.94
Axis Bank,01-02-2022,720952102.7,310261119.9,72912235.96,3950338.47,75601510.73,106224671.3,176516.49,84444686.72,12297789,3031946,7279995,6422892,19156309,14188311,231005.3,4502748,6307561,,262367423.2
Axis Bank,01-03-2022,1488051632,838016181.4,199183750.5,3619630.69,144852144.2,165645497.2,37186.94,112712925.1,55365306,2214669,24273337,15807704,,29309935,17496.22,11048646,9575779,2933361,242806342.2
Axis Bank,01-04-2022,607964868.8,391361636.4,112679949.4,4572713.7,85986930.17,46526644.88,73697.8,25980820.76,29768821,1504329,1777850,6686269,17313104,15601315,130044.27,3918446,2568921,6971631,71899493.29
Axis Bank,01-05-2022,484342179.7,301967785.3,52292193.66,2880594.8,,45913395.99,-45226.64,32520550.19,6244892,4779897,1716548,4952505,12792611,9406751,204987.66,4100321,4158527,2097711,112125223.6
Axis Bank,01-06-2022,985711925.1,409205167.3,108878078.8,1593318.54,136127219.5,101281500.5,74117.95,116907169.7,27337980,4911672,9694535,19399088,46923182,593975,62100.89,5052683,3983063,2282373,384922936.2
Axis Bank,01-07-2022,1217017104,614247672.9,239293033.9,2357221.6,158409317.7,137573757.6,-151804.82,90869099.34,51168606,10507836,21212944,6542155,,32115603,236629.57,11915697,4135554,12727850,164652143
Axis Bank,01-08-2022,647477520.6,310273723.1,65097295.53,2564437.59,75658065.62,95349262.25,66317.99,68026625.48,29083750,2621021,11743969,5710912,1806423,15477847,113131.06,1950408,627915,3594128,173390513.4
Axis Bank,01-09-2022,1454869826,904121908.2,173004200.8,1539017.56,156179077.5,104058665.2,-104810.95,94435929.15,24212162,3801082,20123884,6696674,36760109,36060500,194106.18,10024015,12481158,483075,286229606.4
Axis Bank,01-10-2022,1990321862,1088301673,301051351,3846961.55,152811800.3,190065940.8,-182897.38,150242209.4,28643463,15708276,15107626,13486194,72246820,22051629,264983.25,13477488,17642115,25429327,508416829.1
Axis Bank,01-11-2022,1344123166,890628069.3,229104938.3,4665795.11,128208726.3,139870934.4,-111925.44,56097539.62,38567539,5200551,25855141,24524372,51082888,4315596,109083.02,12673482,6775996,,184677749.9
Axis Bank,01-12-2022,909211738.5,435428548.6,105796643.5,909806.44,78443800.5,68280638.35,-7628.4,91996636.59,16995914,2580309,11704145,7049985,41060593,21929162,193183.33,7026206,4247328,,297980737.8
Axis Bank,01-01-2023,1865276992,1059473790,324358294.1,3641040.34,244838615.5,,-15054.83,120361226.9,27837643,13317681,4225872,13380190,,1245749,288352.12,18195396,15046402,8237881,343085412.7
Axis Bank,01-02-2023,1596690134,784695683,269506939.1,2645187.03,217781320.8,127553697.2,-180268.21,135621878.1,39520549,12452511,13665033,29545279,37513447,27298766,366960.66,11061060,2214979,20183067,433191289.2
Axis Bank,01-03-2023,1667041217,1110852719,283895739.9,4217239.51,119381155.6,113926488.4,43576.97,68073189.59,58697605,14348766,21755450,31877611,,37726492,272364.84,6603352,9696672,16856163,118503555.8
Axis Bank,01-04-2023,1223945874,773077085.5,225496279.2,5306729.76,,81785420.93,91634,56343127.24,35643206,5386452,8531225,23729273,9657570,21911845,788.04,10490455,4926730,17807336,163628245.7
Axis Bank,01-05-2023,1785319854,970922089.2,244102802.6,2135877.65,252411113.7,,-19160.17,142573740.6,54508634,5534693,27075979,20964658,87698277,45843878,140562.12,10104480,956740,30553797,460334236.8
Axis Bank,01-06-2023,1131313382,637217856.6,114037309.9,1803116,67323740.74,62698716.29,91197.18,95014553.96,40209821,8441243,12603858,17760854,55927775,29141728,350955.25,2791671,2061892,20208759,314359854.9
Axis Bank,01-07-2023,1818365293,875565173.6,220518062.5,2806610.18,200672209.4,182494766.2,-120710.13,180570514.1,83350624,16388019,27275395,20480929,11881412,381856,171722.77,12032120,14294821,27873913,479835883.3
Axis Bank,01-08-2023,1386084361,968381023.8,141736632.1,4274811.64,84947308.99,153781591.6,140382.68,68991676.29,48548904,7652126,17155571,10279977,24592105,11504456,51227.63,7277186,1675259,9428082,183794761.9
Axis Bank,01-09-2023,1782153688,1025830166,275808974.1,1040920.27,203251650.7,135345514.1,51407.82,120128637,57166708,8951442,33545816,25049902,850122,13029792,147002.77,730559,1862015,31033811,304524853
Axis Bank,01-10-2023,1697615693,1182839207,198082841.8,2359559.45,92806072.94,217215306.3,31865.53,79173411.08,28082945,6523229,3486082,11498649,2494903,24566499,224073.59,16824583,16188024,4862944,226467987.3
Axis Bank,01-11-2023,643110123.1,279120165.9,110654575.4,4253342.72,64330637.22,89655952.42,-8539.42,63333845.43,31378132,892743,2014751,5842488,,1330657,67862.56,964211,5516243,5252279,161312980.3
Axis Bank,01-12-2023,920293058.4,502876963.7,150049008.3,3289138.71,113589198.2,80167288.88,105171.71,66841771.6,15008263,5516552,17684488,12763592,10884890,14192912,212198.43,4074411,536364,14541831,196997597.8
ITC,01-01-2021,1783008649,1167962639,356170704,2405115.69,247292977.9,233651976.6,-270.65,64718826.47,68424264,2042361,33072822,17887186,87756113,22659761,32936.43,9034612,187486,35183214,200345053.4
ITC,01-02-2021,2063981422,1198664247,267455401.7,1776509.61,286523798.5,276698097.2,3013.13,149465443.3,38375131,13279226,33623951,34515087,83094091,43139728,69064.43,18919140,10608191,36534106,507285651.9
ITC,01-03-2021,1278441520,772581430,175514233.1,4457484.88,82532030.86,,-19828.12,82586464.22,26951483,2873382,18167395,8113324,,33422146,204432.77,3771414,746470,12736241,164443889.7
ITC,01-04-2021,1753850971,888732805.5,212723576.7,3941855.65,220277692.4,199973012.4,5298.98,163098647.3,71887920,8232823,19016881,29326068,66441338,46152021,300014.01,10347578,13960896,14228944,502391369.9
ITC,01-05-2021,694834022.9,453412280.5,90259820.6,1624986.63,56740011.54,81380458.57,66548.71,37790480.45,7789958,961743,5991233,4729124,17812556,11750687,111974.15,3474412,103021,7081159,123093673.3
ITC,01-06-2021,1602907246,666858111.8,310571347.5,2875720.74,,178708612.1,-103711.9,156369446.7,74756727,5757122,30302749,10584422,56463786,40219109,173636.18,1034023,8177088,30156188,436854194
ITC,01-07-2021,1082010635,567329493.5,182809398.3,1758192.66,91319494.25,,170124.29,82967935.88,37600270,3394020,9860685,17587802,,31471719,288757.2,9817539,1599826,18125699,164609543.6
ITC,01-08-2021,1451247273,833828023.5,153157350.4,3849905.48,93544454.67,,40175.12,116065474.8,21023001,480620,4935500,4863099,22973735,1122207,139720.04,9212949,2690927,19813340,350555377.3
ITC,01-09-2021,723857917,328554472,141846777.9,1088243.28,64073197.59,60917684.15,41916.18,63364166.75,11693816,5871348,2379220,3519065,23737914,1784210,79751.12,5198363,2463501,10133527,209147791.3
ITC,01-10-2021,916808100.9,379494465.8,92939879.9,3279709.93,130316876.1,57632763.1,33028.27,111093438.8,44725020,2652808,12260515,13692648,14952923,16203557,62496.26,4777376,7366829,,307593160.4
ITC,01-11-2021,777779935.3,402470884.1,133258726.4,2210313.11,90177613.79,87476961.39,-155606.3,60512581.2,13322022,3528597,12992054,2390514,31811340,1171758,255334.01,3690582,5276085,7449116,192954118.6
ITC,01-12-2021,1521700947,975397177.9,288712091.8,3961728.79,154942377.5,145398783.5,89817.42,64397919.34,45478484,1280280,24234667,22324027,,31138855,172059.4,2850310,4015789,4986518,112125020
ITC,01-01-2022,676587839.5,464404513,108496357.1,2970019.54,97019403.82,47592068.35,-101383.53,25921742.35,33691729,5611589,1521093,1988022,16040416,16273406,104548.98,22551,3193796,8482216,66192432.06
